1125676837,ポウナム,2021,牝,林正人,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1760106975,リアリータイト,2021,牝,箕輪武,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1756970414,ジョーサルーテ,2021,牝,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1148190815,マーチオブタイム,2021,牡,酒井一則,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1106547537,ピノヌイ,2021,牡,野口孝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1732447050,キミニメロメロ,2021,牝,吉田正美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1292731946,ソルトミル,2021,牝,入口由美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1100633698,ボールドチャー,2021,牡,宇野木博,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1658261599,ベニノレーヴ,2021,牡,八木仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1128507507,プロンプトノア,2021,牝,佐々木仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1810758156,アムールベル,2021,牝,村田順一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1002329137,コギャル,2021,牝,長谷川忍,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1036554764,エクスプロア,2019,牡,野口寛仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1811407945,アイアンオー,2020,牡,海馬澤司,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1030624592,ゴールドバニー,2020,牝,野口孝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1243024144,フミタツビックボス,2020,牡,久保勇,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1248103891,ドーバーファルコン,2020,セ,海馬澤司,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1216959648,フリュート,2016,セ,水野貴史,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1213365052,ケリードラゴン,2017,セ,斉藤敏,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1275542521,マーヒナヒナ,2020,牝,酒井一則,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1731781906,モズマスターピース,2020,牡,横山保,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1023754418,ナリタアンビション,2020,牝,川島豊,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1788835238,ニシノテンカフブ,2020,牡,吉田正美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1101361084,スタークイック,2022,牝,小澤宏次,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1847450572,キョウエイバジル,2022,牝,川島豊,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1486731037,コウユーミューミュ,2022,牝,宇野木博,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1489139443,オリエンタルマック,2022,牡,佐々木功,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1681102048,レッドディア,2022,牝,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1363146841,ハーシュミストレス,2022,牝,酒井一則,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1588900368,ブラックアスラーダ,2022,牡,箕輪武,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1605795877,シェナアップル,2022,牡,冨田敏男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1561960596,ティナバローズ,2022,牝,繁田健一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1467588933,セオリーセンス,2022,牡,野口寛仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1141411834,シバノエスコドール,2022,牡,宇野木博,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1578392935,ブーシェノワール,2022,牝,酒井一則,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1489550140,ユウユウロザリウム,2022,牝,横山保,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1028182876,プリスマティカ,2022,牝,箕輪武,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1376361707,ダイノメロディ,2022,牡,藤原智行,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1004580538,ダイバヤタガラス,2022,セ,箕輪武,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1801923348,マッサーノ,2022,牝,岩崎真樹,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1971345244,カシノナイスガイ,2022,牡,野口寛仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1866156648,ハクアイラガッツァ,2022,牝,石井勝男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1747342547,ネライウチ,2022,牡,斉藤敏,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1341893196,ハクシンドラゴン,2022,セ,平山真希,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1489229647,ナリノルル,2020,牡,内田勝義,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1624204579,アンブレラダンス,2020,牝,平山真希,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1283293601,ミカサ,2021,牡,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1240134196,ドローアプローズ,2017,セ,横山保,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1077580096,マインドブロン,2021,牡,秋山直之,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1548189646,トクシーカグヤヒメ,2020,牝,平山真希,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1886664640,ディアモンクール,2021,牝,工藤伸輔,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1648716971,マリークロード,2019,牝,林正人,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1236285231,エターナルジュエル,2019,牝,藤原智行,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1288942380,ササキンポピー,2021,牝,水野貴史,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1960292786,ピノモラーン,2018,牡,野口孝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1134139437,マチルダ,2021,牝,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1077063737,カリグラフィー,2019,牝,入口由美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1360595752,イエローベル,2021,牝,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1879072211,ウインプロヴァンス,2019,牡,工藤伸輔,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1621551437,キスアンドテル,2019,牝,海馬澤司,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1376447245,ビップライアン,2021,牡,藪口一麻,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1234065530,スイフトマリー,2019,牝,酒井一則,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1194448031,エターナルジェイド,2020,牡,水野貴史,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1662272902,ネオアンコーラ,2019,牡,川島豊,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1403720030,ソブリンルーラー,2020,セ,藪口一麻,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1519724255,イスラデルノルテ,2020,牡,野口寛仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1444280827,カネトシアンカー,2021,牝,佐々木仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1077419181,クインズミラ,2021,牝,長谷川忍,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1570359880,ユイノパチョレック,2021,牡,工藤伸輔,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1281354301,テンロ,2021,牝,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1720548355,フリアンディーズ,2021,牝,伊藤滋規,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1447454814,シルバーペコ,2019,牝,酒井一則,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1811044196,レジーナデッラネラ,2021,牝,宇野木博,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1918716328,タツノキセキ,2020,牡,秋山直之,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1304657257,リュウノリエゾン,2021,牝,鹿沼良和,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1829024064,シェヴロンケリー,2019,牝,小澤宏次,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1469295814,ローゼシュティア,2019,牝,野口孝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1144352132,ユウユウプルニーマ,2021,牝,横山保,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1416224349,マイネルグローリエ,2019,牡,石井勝男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1597906196,ビコーズウイキャン,2021,牡,長谷川忍,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1291683121,ロードオブイサチル,2017,牝,宇野木博,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1039373244,アムレート,2020,牝,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1920504890,エーテルノカゼ,2020,牝,岩本洋,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1787051387,ヴァンクールシチー,2019,牡,工藤伸輔,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1742824858,アルヴァレス,2021,牡,小澤宏次,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1537640049,ユッカラン,2021,牝,藪口一麻,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1679384456,サンタアナテソーロ,2020,牝,内野健二,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1942229366,クラッチタイム,2021,牝,岩崎真樹,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1246929943,リュウノアスラーム,2020,牝,斉藤敏,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1242734578,シェナブライト,2018,牡,吉田正美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1019694979,ハクサンクラーケン,2018,牡,矢野義幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1009342474,エリコーハク,2020,牝,水野貴史,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1997406783,セイウンシデン,2019,牡,吉田正美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1426048740,キューティロメラ,2020,牝,繁田健一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1468698080,プレストルーチェ,2017,セ,小澤宏次,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1891417986,ピノホホッア,2020,牡,野口孝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1569764467,エナジーポコアポコ,2020,牡,繁田健一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1161475469,ハピネスマインド,2018,牝,田中力,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1093884959,トライファン,2019,牡,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1412441022,アイスヴィスタ,2017,牝,繁田健一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1902930657,ワンモアエフォート,2017,牡,石井勝男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1710347059,アンジュレイ,2019,牝,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1795234595,グランギフト,2017,牡,山崎尋美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1120530037,プラズマ,2021,牡,林正人,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1084507572,サブリュウシン,2020,牡,平山真希,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1694967773,ガウリシャンカール,2021,牡,矢野義幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1637938868,ディアセオリー,2017,牡,小久保智,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1836005641,メイショウフンジン,2018,牡,西園正都,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1725705913,スリーヘリオス,2015,セ,井樋一也,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1524353641,ナニハサテオキ,2019,牡,平山真希,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1364993160,サヨノグローリー,2018,牡,工藤伸輔,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1273391246,アイブランコ,2017,牡,鹿沼良和,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1518833646,アウトレンジ,2020,牡,大久保龍,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1279261544,ディクテオン,2018,セ,吉岡辰弥,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1599557643,ダイシンピスケス,2018,牡,森秀行,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1295801107,ライトウォーリア,2017,牡,内田勝義,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1114766792,オウケンムーン,2015,牡,井樋明正,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1032497982,サノノレインボー,2021,牝,川島豊,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1134211748,ビナミトー,2021,牝,酒井一則,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1999384849,ルッキズム,2021,牝,入口由美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1278406801,オニバ,2021,牡,藤原智行,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1158544987,ゴープラチナム,2017,牝,平山真希,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1180068656,キョウエイカリーナ,2020,牝,小澤宏次,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1778062277,シェナクラウン,2020,牡,冨田敏男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1974687311,ラヴィンツァラ,2017,牝,平山真希,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1406076546,ソーヴキプ,2020,牝,渋谷信博,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1882822068,ジェネシスミザール,2021,牡,伊藤滋規,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1444698832,エコロウォーリア,2020,牡,川村守男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1508256853,ロバストネス,2021,牡,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1358147534,フィーユポワソン,2020,牝,榎屋充,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1973770843,アフロマン,2021,牡,竹下太,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1209976792,マジックワールド,2021,牝,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1290401222,ルコビューティー,2021,牝,榎屋充,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1977448836,オジョウ,2021,牝,宇都英樹,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1128154237,マイソラ,2021,牝,川西毅,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1605038111,ハーレッドシューズ,2021,牝,今津勝之,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1237348776,オブリージュ,2020,牡,安部幸夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1716206156,アービトレーション,2020,牝,錦見勇夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1521608543,カンバセーショナル,2021,牝,塚田隆男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1101382732,ヤマジョーカ,2021,牡,錦見勇夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1335714480,カムイパパイヤ,2021,牝,井上哲,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1276141447,ギフトフォーユー,2021,牝,坂口義幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1906353318,ポーラスター,2021,牡,荒巻透,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1638527830,ディクスミュード,2021,牝,本名信行,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1085524537,ハクシュ,2021,牡,川西毅,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1256497457,ユウトザルンルン,2021,牡,倉地学,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1171117237,リトミコ,2021,牝,角田輝也,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1660687750,ワンダホー,2021,牝,川西毅,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1185442920,イイクニアシェル,2021,牡,榎屋充,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1003998412,ポーラーシュテルン,2021,牝,井上哲,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1915284040,メイショウアユカゼ,2021,牝,榎屋充,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1290357547,ザッフェラーノ,2021,牡,成田明,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1078309245,グラッシー,2021,牡,榎屋充,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1828943261,エンタブラチュア,2021,牝,原口次夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1343702749,ムーンボウ,2021,牝,塚田隆男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1768136209,シカンスイヨウ,2021,牝,瀬戸口悟,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1112980885,サンライズアザール,2021,牡,沖田明子,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1494935064,ヴァンショー,2021,牝,植松則幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1230696516,ヤマタケプレーダ,2021,セ,原口次夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1426796478,クールシェリー,2021,牝,錦見勇夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1856788974,ノーマンズランド,2021,牝,井手上慎,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1872095619,アノヒノアヤマチ,2021,牝,坂口義幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1236401124,ポンドレイディ,2021,牝,宮本仁,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1086660095,メイショウコフデ,2021,牝,錦見勇夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1949873248,ポラライズ,2021,牡,今津勝之,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1999946216,シーグリント,2021,牝,坂口義幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1051281749,マルボルド,2021,牝,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1429771810,アースウォーリア,2021,牝,安部幸夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1690495853,ビクトリーフォース,2021,牡,原口次夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1756694967,グランドフューチャ,2021,牡,井手上慎,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1287918904,マルモリトマホーク,2021,牡,竹下太,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1264390739,タマモルピナス,2021,牝,原口次夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1700376532,スマートレパード,2021,牡,瀬戸口悟,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1853659692,フッカツノコロアイ,2021,牝,植松則幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1130488845,パルパルマジック,2016,牝,錦見勇夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1178794226,ダイノハイド,2021,牝,竹下太,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1035606934,タミーノーラ,2022,牡,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1614281502,ダイセンボルト,2022,牡,今津博之,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1668706743,アイタロオ,2022,牡,原口次夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1303425953,カワテンマックス,2022,牡,角田輝也,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1163529336,アマノカグヤマ,2022,牝,伊藤勝己,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1279770980,カムイノウタゲ,2022,牡,竹下太,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1159050786,スイッチブレード,2022,牡,川西毅,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1212113094,エイシンラージヒル,2022,牝,竹下直人,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1309453388,アークショコラ,2022,牝,塚田隆男,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1979528282,サンヨウドラゴン,2022,牡,今津勝之,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1634111128,アイファーニケ,2020,牝,倉地学,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1097218844,アルヒルム,2021,牡,宇都英樹,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1311734891,サイコロチャン,2021,牝,井上哲,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1270747870,カイブルーノ,2021,牡,本名信行,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1884335581,フィッツロイ,2021,牡,迫田清美,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1367350443,ミランダアスール,2021,牝,竹下直人,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1633725926,ヴィーナスウインズ,2021,牝,植松則幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1075074686,サンライズブラスト,2020,牡,竹口勝利,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1057279536,リックルイコン,2021,牝,櫻井今朝,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1534596194,ゼンダンサクラ,2021,牝,瀬戸口悟,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1133013962,グランパープル,2021,牡,原口次夫,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1669310041,ビーチハイボール,2021,牡,坂口義幸,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
1253674188,アーキトラオム,2021,牡,藤ヶ崎一,2024-11-21 15:51:38,NULL,2024-11-21 15:51:38
